date,ticker,open,high,low,close,adj_close,volume,dividend
1999-11-12,ABMD,22.13,35.38,21.0,31.13,15.565,480200,0.0
1999-11-19,ABMD,30.0,30.75,27.25,29.0,14.5,161300,0.0
1999-11-26,ABMD,29.0,30.0,26.88,28.75,14.375,288300,0.0
1999-12-03,ABMD,28.5,31.25,28.5,30.56,15.28,303900,0.0
1999-12-10,ABMD,30.0,48.94,30.0,44.5,22.25,485100,0.0
1999-12-17,ABMD,45.5,59.38,42.0,53.5,26.75,711500,0.0
1999-12-23,ABMD,55.5,55.75,38.0,41.75,20.875,859100,0.0
1999-12-31,ABMD,41.75,43.0,33.0,36.75,18.375,679100,0.0
2000-01-07,ABMD,37.03,37.31,33.88,35.88,17.94,248000,0.0
2000-01-14,ABMD,36.13,44.88,35.63,42.75,21.375,348400,0.0
2000-01-21,ABMD,45.0,60.25,45.0,58.88,29.44,485800,0.0
2000-01-28,ABMD,60.25,65.0,56.5,58.88,29.44,646600,0.0
2000-02-04,ABMD,58.63,59.0,47.63,55.13,27.565,332600,0.0
2000-02-11,ABMD,60.38,62.75,52.25,59.0,29.5,148800,0.0
2000-02-18,ABMD,59.0,82.75,57.75,81.5,40.75,612100,0.0
2000-02-25,ABMD,78.5,81.0,70.75,75.25,37.625,307500,0.0
2000-03-03,ABMD,75.0,82.0,64.5,67.75,33.875,2407600,0.0
2000-03-10,ABMD,67.88,68.13,57.88,61.5,30.75,1199300,0.0
2000-03-17,ABMD,62.0,62.0,43.88,51.5,25.75,686000,0.0
2000-03-24,ABMD,51.56,56.0,41.63,48.12,24.06,374400,0.0
2000-03-31,ABMD,49.06,50.13,36.88,40.5,20.25,421100,0.0
2000-04-07,ABMD,39.5,43.5,31.75,40.0,20.0,619400,0.0
2000-04-14,ABMD,41.75,42.5,28.38,30.0,15.0,393900,0.0
2000-04-20,ABMD,29.25,35.88,25.25,35.44,17.72,263000,0.0
2000-04-28,ABMD,34.13,38.5,31.75,37.13,18.565,149700,0.0
2000-05-05,ABMD,36.06,45.0,33.88,42.88,21.44,248300,0.0
2000-05-12,ABMD,42.38,44.0,35.5,39.63,19.815,162500,0.0
2000-05-19,ABMD,40.13,41.81,37.25,39.75,19.875,267400,0.0
2000-05-26,ABMD,41.0,41.56,33.75,38.88,19.44,239400,0.0
2000-06-02,ABMD,40.0,41.13,37.5,40.5,20.25,145800,0.0
2000-06-09,ABMD,40.5,41.5,39.0,40.44,20.22,130500,0.0
2000-06-16,ABMD,39.25,39.81,32.0,36.13,18.065,279600,0.0
2000-06-23,ABMD,36.13,37.25,33.0,34.19,17.095,226400,0.0
2000-06-30,ABMD,35.0,40.0,29.13,30.75,15.375,691000,0.0
2000-07-07,ABMD,31.19,36.13,31.19,36.13,18.065,175700,0.0
2000-07-14,ABMD,36.0,45.63,35.88,45.63,22.815,469900,0.0
2000-07-21,ABMD,45.75,48.13,42.06,45.0,22.5,346500,0.0
2000-07-28,ABMD,45.0,47.63,37.88,40.09,20.045,307500,0.0
2000-08-04,ABMD,40.5,42.13,37.39,42.0,21.0,230100,0.0
2000-08-11,ABMD,42.0,42.5,38.31,39.63,19.815,116600,0.0
2000-08-18,ABMD,41.44,45.0,41.44,45.0,22.5,204500,0.0
2000-08-25,ABMD,44.88,60.25,44.31,55.63,27.815,359900,0.0
2000-09-01,ABMD,56.5,63.63,50.38,62.63,31.315,351400,0.0
2000-09-08,ABMD,62.06,62.06,53.5,56.13,28.065,275500,0.0
2000-09-15,ABMD,56.75,58.44,51.0,54.25,27.125,209000,0.0
2000-09-22,ABMD,55.25,64.0,54.44,61.44,30.72,251500,0.0
2000-09-29,ABMD,61.63,69.5,60.5,68.13,34.065,360600,0.0
2000-10-06,ABMD,35.0,36.0,29.25,35.0,35.0,589050,0.0
2000-10-13,ABMD,34.94,37.75,26.44,31.88,31.88,1271600,0.0
2000-10-20,ABMD,31.44,33.88,30.0,32.5,32.5,790600,0.0
2000-10-27,ABMD,32.0,37.0,30.75,35.13,35.13,1068500,0.0
2000-11-03,ABMD,35.25,36.0,25.88,28.88,28.88,1190600,0.0
2000-11-10,ABMD,28.75,30.0,25.13,26.31,26.31,653200,0.0
2000-11-17,ABMD,25.69,32.36,23.88,29.63,29.63,2173400,0.0
